k,summ
485774,32403
485777,9146
485784,7689
485787,6281
485792,4386
485795,3216
485807,4800
485809,5730
485818,1967
485822,3472
485823,1655
485824,4456
485829,1263
485835,3102
485839,5362
485841,6357
485857,6496
485861,13770
485870,2968
485889,8445
485890,2563
485897,1488
485905,17908
485921,4411
485924,9087
485934,2872
485948,3296
485953,3699
485955,22389
485958,6123
485962,6072
485965,12571
485969,3040
485973,2618
485974,7860
485985,1890
485994,24149
485997,770
485998,6692
486000,7410
486007,6300
486009,4676
486015,5892
486020,4070
486024,5040
486025,2484
486065,7800
486071,3834
486073,2439
486081,19988
486094,4906
486123,6150
486130,8294
486138,3123
486141,9024
486152,4455
486154,4301
486155,6666
486156,9525
486176,3346
486177,4230
486179,11396
486180,4900
486188,3504
486189,1410
486190,1476
486193,3745
486196,7403
486198,7212
486201,3402
486204,3987
486206,642
486211,6363
486218,9604
486226,4120
486228,3816
486234,5139
486239,5216
486240,6030
486243,1337
486247,1332
486265,16042
486266,7770
486280,6369
486281,3445
486290,3822
486291,14940
486292,24187
486298,4370
486301,5700
486303,16550
486309,7403
486312,3661
486314,2751
486315,5650
486329,6732
486333,8426
486336,6750
486338,930
486341,5740
486353,5740
486363,8151
486367,5049
486371,3591
486372,6170
486381,5040
486389,1986
486392,5712
486396,3032
486402,2877
486407,8460
486408,3790
486413,8772
486419,2435
486423,5922
486428,4928
486430,6156
486441,2401
486443,4849
486450,1400
486467,7790
486474,5103
486478,5832
486482,5076
486497,5984
486499,3241
486518,8947
486520,3600
486521,3750
486527,24732
486528,3897
486532,13200
486535,7790
486537,8976
486543,3458
486567,8820
486569,7518
486570,1859
486577,4296
486579,3325
486581,6462
486584,29064
486586,19488
486609,5654
486615,4356
486625,3982
486626,6348
486628,6720
486646,12024
486652,2695
486656,1532
486667,5500
486670,6912
486684,4890
486687,6684
486688,2345
486692,2816
486706,3283
486716,2592
486717,5049
486718,8749
486720,1376
486722,2821
486724,4820
486733,6016
486740,5984
486742,4536
486756,7040
486768,14656
486770,15912
486771,4000
486772,7839
486773,25070
486783,3584
486786,3348
486789,5890
486790,4680
486794,5621
486795,26567
486798,2532
486799,2261
486801,6677
486804,3745
486809,5684
486813,30135
486815,1778
486816,5274
486828,17860
486835,4170
486864,5145
486899,3350
486906,6356
486917,5362
486924,5868
486927,3492
486930,3141
486931,5152
486937,5448
486939,7000
486953,5814
486968,3176
486979,8755
486981,8316
486983,5907
486986,7994
486990,9495
486999,5697
487004,1647
487012,16340
487013,2910
487015,9864
487023,3435
487029,5472
487030,7196
487032,5733
487033,5568
487039,12114
487042,6153
487044,20020
487045,4225
487046,840
487048,4173
487057,3129
487067,2492
487070,24518
487100,2680
487102,3102
487106,4752
487107,4851
487109,3164
487117,1935
487127,5832
487129,7596
487144,3230
487148,3038
487153,3584
487168,7716
487174,7545
487175,7584
487182,24242
487183,5058
487192,30822
487194,6214
487206,5382
487207,20128
487213,6140
487214,4698
487216,18400
487220,9632
487245,6958
487248,5968
487251,5580
487257,2184
487259,5436
487260,7995
487263,14790
487267,4032
487268,2968
487273,1143
487281,2888
487285,3906
487292,12920
487299,10075
487301,4720
487342,1530
487346,3048
487352,3110
487354,3600
487357,2208
487368,6706
487371,5401
487378,6303
487381,2145
487394,3070
487395,4655
487410,4920
487418,10500
487435,4800
487437,25256
487454,5928
487466,4428
487469,1325
487472,5625
487476,3680
487482,3260
487499,7350
487500,9317
487505,4950
487512,3610
487517,4060
487519,5500
487521,2922
487526,25829
487543,6850
487545,3952
487548,3990
487549,1120
487552,5424
487555,3102
487556,16020
487557,2430
487570,8364
487575,7612
487577,5740
487582,3718
487586,2114
487590,7524
487595,3409
487597,25137
487605,7403
487608,6720
487610,2805
487613,6030
487616,4116
487620,5740
487621,9276
487622,4330
487645,12288
487663,2772
487665,17872
487673,2175
487676,4179
487682,4301
487693,4070
487701,7340
487711,7787
487715,3590
487718,9982
487721,10512
487727,9605
487732,4050
487738,2872
487745,2975
487751,7330
487757,4494
487758,4374
487761,4648
487764,5192
487770,3136
487780,5880
487781,8034
487784,4950
487788,4248
487790,5130
487802,3010
487804,4746
487805,5103
487808,2760
487810,12840
487815,4037
487829,5269
487831,3381
487834,5760
487838,8250
487839,26068
487840,10064
487846,6372
487860,5412
487874,5691
487875,20307
487877,12690
487889,4844
487898,6880
487900,4980
487909,3038
487910,2580
487911,8814
487913,7668
487919,6981
487923,1793
487925,5090
487929,3311
487930,2996
487931,20970
487932,6480
487933,12420
487942,6192
487951,8250
487955,6325
487971,2444
487983,21604
488000,8328
488014,6076
488019,5824
488025,3630
488026,11880
488028,14235
488031,2505
488036,5290
488037,15390
488045,8064
488050,5860
488055,7080
488063,8246
488064,8184
488069,4844
488086,6660
488088,1866
488096,3156
488097,628
488101,6048
488108,7464
488114,2890
488118,5400
488126,3560
488127,3825
488144,5616
488145,2370
488147,1729
488148,5709
488155,5100
488164,7887
488168,6444
488170,3888
488178,4360
488184,3913
488187,1785
488188,7792
488204,5850
488206,5856
488212,3672
488214,2736
488218,7614
488230,3068
488231,10878
488233,4968
488236,5264
488248,10080
488255,12255
488257,8834
488261,3894
488262,6856
488267,6495
488272,14100
488279,3724
488297,5964
488305,7007
488310,5805
488318,1608
488320,7485
488324,3468
488334,3146
488336,4293
488338,2825
488339,1495
488341,3060
488343,462
488344,6435
488364,2190
488369,3340
488373,8760
488377,1712
488387,4016
488392,13122
488397,2106
488398,14056
488401,3204
488402,3744
488404,4450
488408,15840
488412,19305
488423,8088
488427,8018
488432,5000
488438,6292
488440,5940
488445,5500
488446,2192
488449,6960
488456,2830
488459,4000
488470,2401
488508,8736
488514,27118
488523,2499
488531,4104
488540,6410
488544,11745
488546,5904
488547,7644
488549,23460
488556,7452
488560,21622
488563,2390
488566,7890
488573,7513
488574,27175
488580,2019
488584,4774
488587,11362
488589,2202
488593,9120
488594,3536
488596,6624
488600,11988
488601,5576
488627,2772
488629,2640
488637,3465
488640,1394
488645,26115
488646,4796
488662,3432
488665,27384
488671,7000
488676,5152
488679,2352
488680,5058
488686,12012
488691,6468
488700,3857
488702,3549
488705,3636
488710,3438
488715,4224
488717,8118
488722,8244
488730,4082
488731,6963
488739,6468
488741,6318
488744,6240
488747,2176
488748,7632
488752,4264
488755,3412
488756,12608
488757,3960
488784,4896
488788,3685
488795,6840
488799,4319
488801,3663
488807,6136
488813,4984
488814,2296
488821,3492
488826,7546
488829,7218
488840,5940
488841,3490
488849,3720
488850,22059
488854,8352
488865,9308
488872,3710
488878,4753
488880,30660
488912,9350
488925,24759
488935,9070
488940,4242
488944,11856
488949,3269
488952,7046
488958,7051
488962,7975
488966,4960
488969,19660
488970,27412
488979,1686
488985,3924
488992,2784
488993,3108
488998,12336
489005,4400
489019,17602
489021,1740
489027,1048
489042,5040
489045,5328
489054,2560
489064,5592
489075,23125
489076,3800
489080,4664
489083,6303
489093,19778
489104,18072
489107,3915
489109,8176
489110,3005
489119,3450
489120,13618
489121,27104
489127,7488
489132,5700
489136,4537
489143,5376
489144,4644
489145,6413
489146,315
489148,32016
489149,7714
489155,13706
489156,3216
489160,2844
489163,1143
489164,3882
489165,2483
489166,6864
489167,7905
489183,7464
489189,4312
489193,4872
489220,1730
489240,2420
489246,8162
489249,1730
489250,2763
489260,6660
489266,5670
489269,999
489270,7164
489271,13570
489278,1233
489295,9666
489326,5109
489330,3582
489332,8280
489338,5930
489339,3955
489343,5302
489345,15156
489355,8814
489364,5915
489373,10642
489391,4108
489400,5310
489401,6804
489404,7271
489409,17040
489416,8216
489422,7200
489423,8442
489424,5220
489425,5660
489429,5060
489431,10710
489432,5700
489440,3968
489453,5733
489454,3960
489460,3006
489462,4424
489470,4620
489474,4400
489475,1680
489479,7224
489489,6384
489490,9113
489496,4432
489497,27456
489500,4900
489502,3294
489505,5391
489506,7408
489511,11390
489518,3610
489520,6288
489522,3024
489525,8772
489528,5376
489533,16014
489536,6520
489537,3888
489542,3839
489544,2200
489546,4672
489547,8820
489553,8216
489557,7308
489563,2780
489570,6768
489571,5665
489572,22952
489588,5362
489597,2214
489601,1720
489607,1335
489616,6006
489617,5256
489618,15840
489619,7545
489622,7670
489624,2653
489634,7304
489642,6670
489654,3250
489655,5194
489656,4374
489657,5852
489661,4590
489662,25631
489667,12614
489671,2640
489673,2045
489679,2772
489683,8073
489693,1776
489697,2290
489706,2058
489709,4180
489716,5368
489727,6138
489732,813
489733,3972
489741,4499
489744,3630
489745,2310
489747,5355
489756,2910
489765,6396
489767,1989
489769,2675
489775,5368
489776,7728
489799,11917
489807,8710
489808,7212
489811,5292
489814,2853
489823,2280
489827,8064
489832,6357
489834,4670
489836,9800
489838,3944
489839,4356
489844,2125
489850,5922
489851,2216
489852,2992
489855,5268
489860,7182
489861,6492
489876,29320
489882,2247
489883,5161
489891,3892
489892,15498
489901,12446
489908,5522
489913,6560
489915,5176
489929,2460
489931,7788
489938,4770
489948,4627
489950,7190
489951,40448
489952,4480
489958,7020
489962,2070
489968,3448
489976,6363
489987,3666
490011,5148
490022,6252
490037,2755
490041,5274
490048,3426
490052,1392
490067,3971
490068,2082
490073,4459
490078,14544
490079,7870
490082,7974
490092,5088
490097,3828
490101,5787
490103,10710
490108,5463
490112,3168
490113,5148
490116,3003
490118,25398
490125,1415
490138,6072
490139,4256
490143,3240
490149,3773
490151,6968
490158,13960
490162,8294
490171,8091
490180,4128
490186,4670
490188,3126
490189,6093
490191,6450
490197,3882
490200,4266
490213,7173
490236,4396
490240,15516
490243,9674
490245,3522
490248,6017
490249,18220
490250,4624
490255,2268
490257,5677
490258,1440
490268,6112
490271,7600
490276,5320
490282,9607
490286,3495
490300,2415
490302,2112
490310,7336
490324,5373
490328,3870
490343,2863
490348,5283
490359,27540
490370,5434
490371,5070
490381,4848
490391,4896
490403,9198
490404,19038
490411,4860
490416,6330
490422,2310
490424,5346
490425,7092
490430,7152
490434,12002
490435,7680
490437,23760
490438,4672
490446,5384
490447,7908
490454,12828
490456,8806
490473,5016
490487,3262
490492,4977
490501,3934
490504,8229
490513,4860
490514,10224
490519,2520
490523,2800
490527,2388
490530,1254
490532,15380
490549,5434
490553,7860
490554,4040
490559,11186
490561,3318
490563,6567
490573,9712
490578,9315
490582,2328
490586,6300
490589,2954
490591,13860
490593,2065
490601,6370
490602,4466
490603,7546
490605,6045
490607,8757
490614,6032
490618,17578
490619,7568
490622,2400
490625,5489
490628,9386
490630,4715
490631,5632
490638,23600
490646,5925
490647,6135
490648,5706
490651,8268
490652,2360
490654,3340
490657,4368
490664,5577
490673,2065
490675,3176
490678,3850
490697,4802
490710,2672
490720,10240
490722,1375
490726,849
490738,3312
490747,3627
490755,4632
490760,7212
490776,540
490787,17936
490801,10686
490806,4680
490807,6272
490809,5698
490810,8490
490813,4512
490824,3980
490825,3367
490832,6012
490843,3443
490848,29328
490852,3213
490853,7272
490854,3933
490855,2673
490867,8371
490872,4689
490874,4464
490884,4490
490886,1704
490889,3520
490893,4761
490894,6552
490899,3976
490900,8160
490904,3168
490907,17072
490912,4482
490913,9648
490917,4980
490919,4873
490929,7048
490931,7228
490932,2772
490937,7878
490943,4068
490948,3960
490949,7965
490950,4180
490953,1463
490967,3732
490968,3696
490970,5700
490972,1760
490975,4532
490976,5967
490980,6480
491001,2296
491008,9240
491009,1460
491015,7990
491034,1194
491040,2424
491042,4610
491050,7072
491058,4398
491059,1980
491076,3250
491080,7848
491090,11872
491098,3496
491115,26600
491118,4500
491119,3432
491121,2058
491122,5566
491126,3450
491129,6910
491130,6446
491132,3390
491137,7758
491139,10540
491147,7020
491148,1144
491183,2860
491185,18981
491188,2430
491190,1617
491201,6160
491205,6226
491210,18615
491218,3105
491224,2619
491233,29678
491236,3088
491245,5679
491257,3752
491258,2556
491263,7836
491266,20064
491278,23210
491284,2400
491286,10260
491288,4956
491290,4248
491295,5016
491296,5412
491298,7390
491311,12954
491312,3688
491315,5993
491321,2550
491323,9768
491327,4044
491336,5472
491340,3102
491357,3624
491359,8931
491362,26880
491367,6495
491369,5190
491375,22626
491382,10206
491385,18800
491389,16742
491398,14304
491403,4466
491405,6084
491417,4907
491419,13065
491421,6060
491440,1950
491457,6874
491461,2130
491477,6849
491484,5148
491488,6006
491492,1603
491497,6420
491499,2124
491512,8244
491525,1592
491526,3420
491527,2613
491534,6970
491537,2870
491538,1848
491540,3780
491544,3750
491548,5370
491552,2148
491557,7392
491561,2534
491563,6696
491573,3164
491576,7241
491580,14595
491582,5048
491585,4983
491587,9074
491588,6576
491595,9504
491596,3144
491597,5720
491602,3514
491603,3090
491618,1494
491619,6624
491620,5190
491622,2188
491625,44670
491633,2655
491634,4660
491639,4365
491651,5088
491652,1724
491654,20550
491661,12060
491664,10500
491667,8750
491668,2961
491674,2805
491675,3444
491677,8029
491682,5096
491683,6930
491690,24550
491691,5936
491699,21672
491700,30534
491709,3204
491714,6368
491715,27520
491721,8080
491723,5248
491727,6050
491735,8195
491736,3390
491740,5100
491747,3555
491750,5355
491752,7032
491756,931
491757,8340
491759,6272
491763,5274
491776,5340
491778,2415
491783,5698
491786,8880
491788,5733
491792,6018
491798,37030
491807,6710
491810,6820
491815,5316
491819,4086
491821,3465
491822,2232
491830,7200
491831,5808
491838,5070
491839,4356
491842,3096
491845,2466
491854,1530
491855,2436
491866,5412
491870,2394
491875,6696
491877,2790
491884,2275
491891,2350
491892,4361
491894,1580
491910,6372
491923,51680
491925,1790
491930,4816
491937,3051
491940,11704
491946,5480
491952,3573
491956,4352
491969,5430
491970,8496
491981,25326
491984,2350
491985,25802
491986,3216
491989,6643
491997,4104
491999,17157
492000,5664
492005,10425
492006,5931
492008,5390
492009,7645
492017,9270
492033,5731
492043,8330
492046,11089
492059,4344
492077,34210
492080,6747
492084,4917
492086,5192
492093,4368
492094,8340
492112,4664
492119,6357
492126,4000
492140,9620
492141,3402
492151,10920
492166,3357
492167,5988
492168,2888
492174,2424
492176,5941
492189,9344
492202,5780
492211,5390
492214,3728
492215,2156
492219,10777
492224,8430
492225,2359
492235,10710
492236,6650
492239,3136
492241,6096
492242,8490
492249,5100
492259,9792
492277,4170
492293,4144
492303,6080
492310,2490
492317,2845
492321,6168
492329,3420
492336,4704
492343,2005
492349,10503
492356,5044
492360,12920
492363,3045
492364,4180
492366,6950
492367,9216
492376,24600
492379,1518
492380,3550
492382,3904
492386,4014
492403,4697
492405,3730
492406,8775
492411,7905
492413,6632
492416,4689
492423,4464
492426,4697
492434,4104
492445,7412
492446,4260
492453,2674
492471,8320
492472,23520
492477,2240
492490,12504
492495,6336
492496,4664
492506,3888
492509,4710
492510,3087
492511,6975
492521,4400
492530,5528
492553,4264
492557,3825
492563,15645
492564,14345
492567,3504
492568,5616
492571,28820
492576,29832
492581,13158
492583,6132
492585,6680
492586,1815
492597,3458
492627,4653
492632,6125
492635,2288
492636,2000
492644,4380
492653,3852
492658,4050
492659,4510
492661,5460
492664,4323
492667,25704
492673,16254
492682,5929
492684,5436
492689,4680
492690,1813
492691,6216
492694,30438
492695,4563
492697,651
492700,5203
492702,10920
492706,4404
492708,7241
492711,5952
492712,3912
492716,2646
492721,3991
492732,20953
492733,7425
492739,3342
492741,10320
492744,2254
492747,4620
492755,2070
492756,6150
492764,27048
492772,9340
492777,23115
492783,4840
492786,6501
492793,4752
492794,8268
492795,24024
492799,32480
492804,4910
492807,4752
492812,3138
492813,3030
492817,5852
492824,8112
492828,9255
492831,3120
492834,3915
492839,5880
492840,5570
492842,4383
492847,3264
492854,3920
492858,2224
492867,5470
492869,6984
492902,4680
492904,9290
492911,8983
492919,3816
492923,3440
492924,4224
492930,3072
492938,5570
492940,5404
492941,4020
492960,2522
492963,3916
492978,2048
492981,2175
492985,1904
492992,7488
492996,3087
493000,4842
493004,7720
493017,8190
493024,4104
493026,5920
493033,3630
493040,6377
493041,1547
493047,6276
493050,3650
493060,9000
493061,5656
493064,2830
493065,23268
493074,2760
493080,3681
493091,4905
493096,7515
493108,2372
493121,3520
493131,8190
493134,5360
493135,490
493164,4939
493192,8684
493199,6712
493200,2640
493201,6480
493204,10755
493208,4632
493212,5751
493214,9492
493215,6120
493226,3744
493239,5356
493244,1284
493246,4849
493250,7910
493251,3860
493259,9156
493262,5866
493272,3200
493273,4008
493278,7368
493287,7350
493293,3048
493294,4320
493304,5328
493305,973
493340,2422
493349,2916
493353,2864
493361,5229
493368,736
493372,5560
