k,summ
394215,11605
394216,4041
394223,6816
394227,2388
394229,3375
394247,10506
394249,21488
394250,5930
394259,5115
394262,8242
394271,3710
394272,3016
394275,4548
394280,5500
394281,3458
394283,3346
394299,2995
394300,2440
394301,4180
394303,3357
394311,7742
394318,3552
394321,7584
394334,6312
394345,6578
394361,19872
394370,13986
394373,10571
394382,4370
394387,8472
394391,4500
394399,5096
394400,4662
394402,2632
394403,5726
394416,8960
394419,3890
394423,5000
394424,17860
394426,2250
394427,7284
394428,8569
394430,5060
394434,2629
394459,4944
394460,2660
394461,14145
394462,4808
394466,11310
394482,4820
394494,2513
394500,2820
394509,1920
394511,3045
394513,6444
394517,8544
394519,4186
394539,5928
394540,6129
394547,2505
394548,9738
394551,4416
394553,3609
394581,4212
394582,3546
394592,47880
394601,2892
394604,6408
394605,5910
394607,3420
394614,4360
394615,17400
394619,6182
394623,5796
394628,2673
394631,3280
394641,7189
394650,6695
394656,18070
394658,6075
394667,7337
394674,1551
394680,4420
394681,12204
394682,6880
394684,20026
394685,1920
394696,5447
394703,6045
394707,5291
394711,5224
394713,6885
394716,4660
394720,2130
394735,13840
394741,7908
394743,10101
394744,26933
394758,9504
394762,1344
394763,20636
394767,6400
394781,1840
394786,4520
394793,6325
394803,7890
394813,4446
394814,5850
394821,7704
394826,10656
394833,2472
394834,5094
394843,4578
394846,6180
394848,7128
394853,8950
394855,7616
394859,8295
394861,17632
394872,1698
394881,6102
394882,3920
394884,4176
394888,7436
394889,1520
394894,22117
394897,4110
394901,4833
394904,762
394907,11088
394909,19530
394922,4728
394923,6396
394924,4200
394925,3816
394934,3971
394935,4345
394954,6066
394958,4743
394971,3740
394973,5632
394975,3296
394978,4744
394979,3576
394997,8346
395004,3528
395006,1113
395007,7800
395014,8145
395015,9933
395020,5384
395021,4400
395024,9684
395027,2156
395042,2160
395046,2338
395056,15886
395057,3040
395067,3627
395072,1967
395076,5712
395080,25920
395081,2688
395084,11385
395096,3156
395106,9000
395108,4279
395124,4524
395125,10860
395127,1386
395138,7068
395140,4266
395143,4221
395150,3000
395157,3807
395161,5580
395166,7692
395170,15314
395172,6885
395173,3627
395178,7007
395179,2149
395181,9291
395186,6083
395189,6556
395192,9645
395203,5951
395205,7485
395215,5400
395223,5698
395228,1908
395232,5880
395238,6970
395251,2716
395252,2947
395259,5187
395275,2388
395284,4088
395285,7320
395286,6690
395292,4576
395293,6248
395302,4704
395303,6216
395307,9174
395308,2424
395309,1491
395311,1288
395315,4617
395317,19140
395331,2538
395333,37140
395341,8480
395354,9880
395361,8866
395364,4328
395378,2586
395403,2568
395407,4890
395412,4608
395435,8406
395439,3976
395454,5570
395463,2961
395464,3102
395465,5544
395466,9809
395467,8820
395473,3096
395475,2961
395477,8668
395480,10580
395484,12048
395486,2088
395488,11016
395493,6490
395494,7854
395500,4768
395501,3280
395510,2527
395518,12181
395521,1920
395522,4656
395524,3399
395530,11980
395541,11704
395546,1204
395551,1793
395565,3624
395569,6280
395579,7755
395583,6190
395584,4428
395590,3843
395592,2352
395596,4077
395603,6804
395606,8684
395609,5170
395613,18172
395615,3740
395620,14994
395621,17493
395622,8595
395627,3576
395630,6832
395635,7820
395646,4932
395651,2310
395665,4015
395666,3216
395670,5808
395678,6525
395686,4015
395688,27368
395693,2664
395697,2933
395700,4806
395705,1818
395708,5060
395716,5010
395720,4169
395722,5292
395747,4446
395749,4302
395773,4670
395778,4944
395781,6312
395793,2086
395794,10068
395802,18900
395809,4384
395810,4476
395814,4329
395820,6504
395822,3582
395823,6534
395825,1830
395830,5220
395833,8064
395842,5460
395844,5558
395850,2384
395861,4422
395864,6072
395869,6408
395870,2604
395875,4264
395880,5257
395882,2892
395887,5910
395897,6744
395902,2790
395903,7414
395904,1070
395906,8364
395919,6610
395922,13842
395925,6276
395927,4488
395929,10060
395931,8502
395934,4873
395938,2422
395952,3114
395953,8128
395958,3201
395968,3035
395975,4257
395976,4961
395979,1722
395987,1340
395991,51520
395993,19509
395996,3366
396003,4081
396006,4983
396007,2492
396009,4617
396012,4563
396016,2424
396017,13680
396032,7089
396041,5768
396052,4311
396054,3519
396060,6831
396063,22475
396072,5930
396079,6777
396081,2442
396082,5049
396085,1083
396088,9630
396098,2032
396100,7470
396102,6656
396103,3640
396104,3354
396114,8547
396116,3970
396117,7940
396118,5220
396120,5409
396123,6258
396135,4540
396138,6930
396139,19299
396141,3900
396145,4752
396152,4480
396153,18480
396154,2519
396158,2400
396159,4103
396162,5632
396174,13068
396178,31773
396185,3610
396192,10845
396196,2997
396197,9440
396200,4446
396204,6776
396207,5364
396227,2970
396231,3654
396236,6266
396237,5808
396240,7680
396247,5565
396248,1436
396253,1287
396262,3248
396263,13344
396272,3245
396275,7280
396279,7032
396284,1980
396286,3843
396291,6369
396292,11700
396294,1394
396296,8250
396301,5610
396303,4608
396304,2001
396307,5232
396313,26300
396322,9576
396323,15588
396324,23706
396335,6303
396336,25125
396339,23826
396341,5736
396343,3858
396349,5112
396351,4140
396353,4275
396362,2772
396363,28497
396365,3806
396370,3560
396371,2142
396376,3456
396388,4776
396401,20102
396403,3904
396405,4046
396422,6800
396425,3766
396426,3848
396427,3483
396430,9252
396434,20832
396438,3684
396442,3738
396443,4257
396468,3036
396471,5616
396475,15744
396478,4044
396486,22726
396487,2770
396508,1135
396511,6512
396512,10660
396524,3976
396527,2460
396530,4312
396534,5430
396538,3997
396543,23940
396551,6960
396558,6036
396560,2502
396568,5310
396572,5688
396574,2254
396580,4576
396584,18570
396598,8748
396602,5445
396607,8073
396611,5656
396618,3918
396619,3900
396638,2509
396643,5978
396658,3904
396667,6450
396686,26182
396698,3605
396704,8520
396709,9576
396714,2856
396715,3328
396721,5700
396723,6690
396725,8304
396732,4059
396743,2772
396748,2035
396758,1926
396776,11340
396779,3248
396780,15190
396781,7896
396782,12869
396783,5450
396784,7950
396785,10361
396788,7787
396794,2842
396795,2616
396798,2912
396803,10766
396807,5088
396814,3458
396831,20263
396836,1980
396843,4184
396846,4840
396850,9260
396856,3216
396873,3825
396875,7994
396881,6135
396894,16515
396896,1928
396900,8565
396902,3474
396910,7320
396922,6127
396929,16082
396939,6150
396940,5409
396941,2528
396945,4200
396948,4697
396965,4016
396969,1623
396971,1708
396980,15246
396984,15929
396998,2504
396999,25116
397011,3087
397012,4995
397018,4676
397023,3641
397030,1140
397031,4500
397038,4152
397042,2193
397047,12750
397052,2484
397059,5040
397062,4608
397086,3624
397089,3432
397090,4940
397099,5522
397102,5138
397103,4110
397105,5038
397107,34753
397109,2352
397112,5840
397113,4900
397114,2226
397117,6255
397119,1236
397137,6149
397142,5280
397148,3708
397149,10680
397161,5694
397163,8645
397167,6985
397179,5970
397181,3852
397193,7500
397203,6468
397219,9576
397223,6342
397227,12832
397238,5958
397241,3780
397243,6840
397244,3912
397250,4044
397261,3384
397263,4025
397266,7140
397267,9270
397271,3432
397275,3681
397276,5922
397281,3108
397284,9711
397288,1692
397292,3771
397296,9120
397297,2190
397321,35640
397322,3816
397324,1952
397340,7470
397342,1728
397344,1188
397350,7315
397351,1662
397365,4740
397366,5385
397367,7872
397369,4730
397370,18024
397373,2611
397375,5424
397376,2168
397385,3906
397386,5270
397394,9744
397400,24174
397401,6003
397414,6170
397417,3255
397426,6132
397429,5787
397447,2784
397451,4851
397459,6400
397468,11947
397469,4316
397495,4620
397499,6512
397517,2584
397520,4690
397521,13695
397524,5109
397526,7803
397528,7030
397544,5746
397546,29988
397565,3096
397567,5760
397576,3720
397586,5390
397590,3580
397592,2640
397603,5640
397609,5130
397610,9510
397611,4185
397617,6318
397622,2390
397627,4905
397632,7365
397633,1638
397637,43200
397648,2632
397650,2968
397663,5840
397665,1981
397671,3577
397700,2338
397706,2007
397707,3320
397708,14994
397712,11080
397724,12150
397725,3712
397726,3390
397732,2601
397733,5661
397735,5775
397738,14573
397744,4888
397749,6358
397750,6622
397768,2280
397771,8792
397781,4688
397785,4896
397791,14858
397792,9347
397793,6140
397805,5810
397809,2376
397810,4344
397813,3570
397821,23826
397823,4221
397834,3222
397837,4014
397844,4422
397852,2790
397853,6416
397857,12990
397881,11920
397882,5616
397901,5544
397916,4770
397919,5580
397921,1647
397932,5460
397934,16758
397941,13428
397948,5232
397966,1975
397973,3905
397979,8386
397981,8064
397995,3437
397999,1752
398002,7728
398012,39400
398020,2745
398023,4720
398031,3600
398033,3110
398036,3123
398043,2114
398048,2454
398050,5640
398056,2910
398057,2781
398059,9630
398069,5038
398077,4410
398086,6980
398088,3744
398092,3723
398093,30810
398098,5655
398111,2004
398116,4136
398125,2352
398140,3010
398142,3380
398153,10584
398155,4990
398162,20740
398177,1032
398178,3996
398180,4500
398183,13538
398194,5130
398196,8503
398197,5544
398201,3726
398210,4466
398228,1554
398230,13940
398234,19567
398236,5130
398237,1606
398242,6080
398246,6980
398252,6809
398254,3042
398261,5138
398263,5220
398274,7766
398275,3400
398282,7392
398289,22200
398298,5416
398312,1305
398317,3042
398321,2165
398323,3536
398333,2592
398334,10290
398336,2925
398345,3598
398348,5148
398358,27326
398362,5533
398363,7680
398367,16794
398372,7085
398374,5280
398388,10088
398395,4288
398398,1660
398400,6048
398404,4676
398405,2215
398411,5544
398420,1404
398424,2536
398436,4536
398445,4257
398446,4980
398450,2304
398451,2597
398457,7139
398465,2216
398479,372
398484,6352
398486,6941
398488,2790
398490,5096
398494,6852
398501,5400
398502,5760
398512,14778
398522,3843
398523,8463
398528,2288
398538,6000
398539,6732
398545,6754
398554,4120
398555,2968
398557,8820
398559,4711
398567,4203
398570,1806
398572,9120
398573,3042
398582,4608
398583,4275
398584,3044
398597,22320
398606,19228
398623,2712
398624,4039
398631,3570
398632,7224
398634,5852
398636,5463
398640,2166
398641,4136
398649,3004
398673,12506
398675,2448
398679,2196
398685,11634
398686,5478
398689,14346
398690,4760
398692,6762
398694,5929
398695,2583
398707,25740
398709,3640
398726,4330
398740,18487
398745,4020
398747,3768
398771,4329
398772,2250
398774,6230
398780,1983
398788,896
398789,4725
398793,12103
398795,3180
398809,2142
398811,3152
398814,5447
398825,13091
398828,4380
398830,4992
398835,3264
398836,7056
398837,2088
398843,4560
398845,5616
398846,1602
398856,2804
398857,6540
398862,4440
398867,2893
398872,3880
398887,3128
398891,3633
398899,4272
398913,5376
398920,1000
398921,1736
398922,7116
398928,8388
398941,7722
398945,2628
398949,13370
398954,6677
398956,2394
398959,14963
398961,9562
398967,5070
398968,10260
398970,7119
398974,4400
398983,1981
398984,3876
398992,8541
398997,2406
398999,5112
399008,6348
399013,3038
399015,7157
399036,2092
399052,5890
399055,4434
399068,2247
399070,8760
399089,3850
399093,3740
399094,3402
399097,6828
399098,4980
399099,5110
399107,1376
399120,10176
399122,3136
399124,17136
399125,2576
399127,2628
399143,7656
399150,12779
399156,18732
399157,5533
399160,4875
399165,6690
399174,7176
399176,5454
399189,5976
399191,3048
399192,5291
399194,24310
399198,5412
399211,4512
399213,4680
399234,6744
399247,3241
399255,5520
399256,4963
399259,2772
399261,2849
399270,2744
399271,4780
399285,3051
399297,9633
399300,14364
399301,1860
399306,5616
399308,1878
399309,7210
399321,7140
399324,2702
399328,6281
399333,5704
399338,900
399340,3960
399342,3933
399347,2970
399348,2723
399349,10696
399351,5672
399355,9372
399357,25868
399364,5632
399365,2238
399369,7760
399373,1708
399382,16324
399383,4879
399384,9366
399385,2934
399388,1892
399392,2930
399394,1604
399397,2856
399401,2335
399404,7891
399405,6773
399408,11565
399411,4050
399415,6760
399421,13905
399429,9460
399438,6851
399439,3710
399446,9140
399458,2758
399460,4240
399461,5589
399463,24125
399474,5562
399475,5089
399484,7119
399487,17367
399491,6732
399500,5395
399501,1545
399505,4548
399511,6810
399513,5520
399518,7327
399525,2580
399536,2775
399538,7267
399540,4017
399542,4858
399544,6748
399546,3438
399549,2835
399552,7572
399567,10127
399573,39123
399575,2440
399580,4640
399597,3360
399602,6886
399604,2835
399618,3300
399628,3150
399630,5445
399631,7183
399636,7305
399645,2976
399652,2735
399653,6006
399658,12996
399666,5535
399667,2436
399670,4600
399679,9119
399680,1650
399685,4300
399689,4961
399691,8052
399700,3120
399712,1494
399713,14625
399716,4752
399719,5032
399721,4602
399730,5070
399731,3728
399739,9880
399744,9185
399745,16830
399749,5380
399755,5892
399766,5360
399768,5250
399769,5360
399770,15048
399771,2840
399776,4050
399780,2156
399783,2821
399804,5157
399806,5083
399809,1668
399815,12082
399816,2896
399823,864
399824,5628
399827,7631
399829,2185
399834,3252
399841,3289
399842,11728
399851,4040
399855,7137
399858,5580
399866,15358
399869,4510
399878,6460
399879,3223
399888,6195
399892,4795
399901,4134
399909,4192
399910,5610
399930,4284
399931,4692
399932,4305
399948,5416
399963,3020
399971,3250
399974,3176
399978,1554
399981,2761
399985,9243
399986,8195
399988,5698
399998,4884
400003,3360
400021,5608
400030,6444
400040,3256
400042,9112
400050,6358
400057,6732
400062,6948
400067,54747
400070,8580
400071,2634
400077,4627
400084,5348
400085,6381
400092,6048
400099,7182
400100,6660
400102,7164
400110,7658
400111,8063
400117,4608
400124,8490
400129,2472
400136,6408
400137,4147
400140,7163
400142,4984
400148,3430
400152,15964
400156,2800
400160,4088
400162,10500
400171,5247
400172,2592
400174,3138
400175,3282
400178,8778
400181,1584
400183,5278
400184,7224
400186,2232
400203,21012
400211,9702
400212,7813
400218,22040
400230,5720
400231,3952
400233,2928
400235,5420
400245,21330
400246,3036
400251,4140
400259,30024
400265,2035
400266,8296
400278,1218
400282,5071
400285,6020
400307,6851
400311,4300
400312,2165
400313,9647
400318,7544
400324,7140
400325,7843
400332,3786
400333,4550
400355,1694
400359,5764
400360,4360
400370,2632
400373,4128
400376,22368
400378,9981
400388,5770
400391,8580
400392,14534
400395,2250
400397,1827
400408,1888
400418,2886
400421,2282
400436,6822
400438,4610
400439,28152
400441,4032
400448,2860
400455,2478
400457,1670
400469,2304
400470,3759
400471,7315
400472,3318
400473,4329
400480,4390
400486,6930
400498,4430
400501,5250
400513,9540
400514,6708
400519,5540
400524,4667
400525,7620
400528,2488
400530,2045
400531,2382
400534,20805
400536,6017
400540,9285
400555,21165
400556,14953
400558,1505
400563,4103
400571,17724
400573,3450
400584,8052
400595,3200
400597,5530
400598,5025
400599,1944
400620,3516
400621,3294
400640,2763
400644,2904
400654,9240
400655,7130
400658,4710
400664,2200
400676,3857
400678,4662
400680,4592
400683,3990
400687,3042
400689,4644
400694,12510
400696,5616
400701,5610
400702,6688
400704,3458
400709,6381
400713,4970
400719,3784
400722,4396
400728,3078
400729,4797
400733,6422
400743,3560
400746,4500
400752,720
400753,4581
400762,2400
400766,1404
400769,2264
400771,6550
400772,10044
400773,6890
400776,3672
400782,4368
400788,2616
400789,3640
400791,6144
400795,4272
400805,3850
400817,5940
400820,3705
400827,7350
400829,4185
400835,3490
400839,3792
400860,3726
400861,4056
400866,4228
400872,3883
400881,5040
400882,13808
400883,6516
400885,2547
400888,2192
400890,3190
400898,5364
400900,5620
400909,4109
400911,15372
400913,3381
400917,4144
400919,20178
400929,6360
400950,5453
400957,2154
400959,5710
400966,3969
400972,6768
400979,1809
400984,3892
400992,11120
400995,4630
401001,4994
401002,4470
401006,1752
401007,1700
401016,18606
401022,6372
401042,4520
401058,5580
401059,8750
401070,1904
401071,6460
401072,5930
401080,8028
401081,7910
401089,2520
401098,23069
401105,19900
401106,6140
401107,6585
401112,1047
401116,3213
401128,3624
401133,3366
401138,1280
401141,9217
401157,2730
401159,5240
401160,7140
401164,2527
401176,9347
401179,5570
401182,1884
401190,7520
401193,4164
401213,5816
401215,9228
401216,6057
401220,8580
401225,3144
401226,1835
401239,3340
401242,4862
401249,3444
401251,3472
401256,3839
401258,6842
401272,1152
401274,3276
401280,2958
401281,5181
401286,3269
401287,11230
401293,9744
401318,28380
401323,6552
401324,2825
401325,23921
401326,4473
401328,5748
401329,9456
401351,4424
401352,8129
401362,3880
401366,2691
401368,2992
401369,13360
401373,9168
401375,4776
401378,4338
401380,5239
401383,9568
401390,4640
401403,3780
401405,1890
401408,25586
401409,3248
401414,3636
401415,7939
401419,4650
401425,3447
401426,1328
401427,1194
401436,4278
401437,2682
401439,4532
401444,6118
401455,4707
401456,6622
401458,9360
401460,7535
401463,3664
401482,2240
401488,4774
401492,3336
401494,11858
401498,3354
401503,8985
401518,3170
401522,8988
401540,2904
401544,8525
401559,4480
401566,3568
401586,2727
401591,2105
401607,8220
